SignUpId,CreditCard,Age,Gender,RegionCode,DeviceType,NoOfDevicesUsed,HoursPerDay,isPremiumserviceUsed,keyPress,NoShowsWatched,EoFEvents,EmptySearchResults,Wifi/MobileData,WatchSession,RecommendationSuccess,ExtenstionofTrails,GlobalEvent,DetectedMAC,ProfiledAge,WeekOfMonth,MostActiveTimeofDayForDataUsage,VPN,DownloadHistory,NoConnectedDevicesinHome,CostOfDevices,BoughtMembership
88b4afb4-0f7b-11eb-9cec-186590d21c4d,1,40,1,1007,3,2,10,0,777,7,2,3,2,2,3,1,1,88b4b554-0f7b-11eb-9cec-186590d21c4d,1,3,3,0,3,39,718987,1
88b5da9c-0f7b-11eb-9cec-186590d21c4d,2,90,2,1008,2,3,12,0,578,7,8,2,2,4,12,1,1,88b5df6a-0f7b-11eb-9cec-186590d21c4d,1,3,4,1,2,78,1836915,1
88b759a8-0f7b-11eb-9cec-186590d21c4d,3,28,2,1001,2,3,15,1,981,2,6,3,2,2,6,1,0,88b761aa-0f7b-11eb-9cec-186590d21c4d,1,2,1,0,3,89,842853,0
88b87c0c-0f7b-11eb-9cec-186590d21c4d,1,29,2,1000,5,1,9,1,280,8,5,1,2,4,13,1,1,88b880da-0f7b-11eb-9cec-186590d21c4d,1,3,4,1,1,26,228787,1
88b9ead8-0f7b-11eb-9cec-186590d21c4d,2,63,2,1005,2,4,2,1,145,2,8,1,2,3,3,2,1,88b9f10e-0f7b-11eb-9cec-186590d21c4d,1,4,3,0,1,46,1981078,0
88bb16ba-0f7b-11eb-9cec-186590d21c4d,2,63,2,1000,4,1,9,1,308,3,8,4,1,3,14,3,0,88bb1c78-0f7b-11eb-9cec-186590d21c4d,1,3,4,1,4,69,1051304,0
88bc5912-0f7b-11eb-9cec-186590d21c4d,2,56,1,1005,1,5,5,0,748,6,8,2,2,4,3,0,1,88bc5de0-0f7b-11eb-9cec-186590d21c4d,1,3,1,1,1,1,613916,1
88bd8828-0f7b-11eb-9cec-186590d21c4d,3,59,2,1006,3,1,17,0,798,4,8,2,1,4,6,0,0,88bd8e40-0f7b-11eb-9cec-186590d21c4d,1,4,1,0,3,66,1613549,0
88bef212-0f7b-11eb-9cec-186590d21c4d,2,88,2,1004,5,3,19,0,410,5,8,2,2,3,10,1,1,88bef726-0f7b-11eb-9cec-186590d21c4d,1,3,4,1,0,29,438925,1
88c0166a-0f7b-11eb-9cec-186590d21c4d,2,50,1,1008,2,1,3,1,766,1,8,1,2,3,2,1,1,88c01b1a-0f7b-11eb-9cec-186590d21c4d,1,3,1,0,2,71,833534,1
88c1b9ac-0f7b-11eb-9cec-186590d21c4d,2,88,2,1009,4,4,14,1,520,4,8,2,2,4,10,1,1,88c1bea2-0f7b-11eb-9cec-186590d21c4d,1,3,2,0,2,45,293359,1
88c2e7f0-0f7b-11eb-9cec-186590d21c4d,2,28,2,1005,2,4,4,1,876,4,9,2,2,1,14,3,0,88c2edae-0f7b-11eb-9cec-186590d21c4d,1,4,3,1,2,94,72256,0
88c4433e-0f7b-11eb-9cec-186590d21c4d,3,35,1,1002,3,5,9,0,999,9,3,3,1,2,8,4,1,88c448d4-0f7b-11eb-9cec-186590d21c4d,1,2,1,1,2,33,47216,0
88c5696c-0f7b-11eb-9cec-186590d21c4d,2,83,1,1007,3,3,19,0,920,3,8,3,2,1,5,0,1,88c56e08-0f7b-11eb-9cec-186590d21c4d,1,3,3,1,1,49,1558075,1
88c6d1f8-0f7b-11eb-9cec-186590d21c4d,0,19,1,1008,3,5,17,1,316,6,6,1,2,4,14,1,1,88c6d734-0f7b-11eb-9cec-186590d21c4d,0,3,2,0,4,56,1484515,1
88c81464-0f7b-11eb-9cec-186590d21c4d,3,93,2,1005,2,5,9,1,141,3,8,1,2,2,8,0,1,88c81c7a-0f7b-11eb-9cec-186590d21c4d,1,3,1,0,3,28,154560,1
88c959a0-0f7b-11eb-9cec-186590d21c4d,3,29,2,1009,5,1,19,1,644,2,5,1,2,3,4,0,1,88c9635a-0f7b-11eb-9cec-186590d21c4d,1,3,1,0,2,49,80739,1
88caa062-0f7b-11eb-9cec-186590d21c4d,1,86,1,1004,5,2,3,1,151,6,8,2,1,3,14,2,1,88caa742-0f7b-11eb-9cec-186590d21c4d,1,4,1,0,2,55,331749,0
88cbe9ae-0f7b-11eb-9cec-186590d21c4d,2,91,1,1006,1,5,19,0,153,8,8,2,2,1,7,0,1,88cbee86-0f7b-11eb-9cec-186590d21c4d,1,3,1,1,0,32,441090,1
88cd073a-0f7b-11eb-9cec-186590d21c4d,1,69,2,1006,5,5,1,0,184,3,8,1,2,4,13,0,1,88cd0bfe-0f7b-11eb-9cec-186590d21c4d,1,3,2,1,3,51,887298,1
88ce5d4c-0f7b-11eb-9cec-186590d21c4d,3,73,2,1009,3,4,14,1,673,6,8,4,2,4,14,0,1,88ce621a-0f7b-11eb-9cec-186590d21c4d,1,3,1,1,1,32,1450806,1
88cf8500-0f7b-11eb-9cec-186590d21c4d,3,97,1,1007,2,5,19,0,435,1,8,4,2,2,7,1,1,88cf89ce-0f7b-11eb-9cec-186590d21c4d,1,3,1,0,3,17,994089,1
88d0c816-0f7b-11eb-9cec-186590d21c4d,2,34,2,1007,3,5,18,1,497,1,4,1,2,2,6,1,1,88d0cd0c-0f7b-11eb-9cec-186590d21c4d,1,3,4,1,0,70,1638529,1
88d1e282-0f7b-11eb-9cec-186590d21c4d,2,81,1,1000,1,4,3,1,922,8,8,3,2,2,4,1,1,88d1e746-0f7b-11eb-9cec-186590d21c4d,1,3,3,1,0,7,1782018,1
88d34d34-0f7b-11eb-9cec-186590d21c4d,3,77,2,1003,4,1,15,1,811,3,8,1,2,3,3,3,1,88d3527a-0f7b-11eb-9cec-186590d21c4d,1,2,3,0,2,86,1505219,0
88d47024-0f7b-11eb-9cec-186590d21c4d,1,49,2,1006,3,3,5,1,193,7,8,4,2,4,13,1,1,88d474c0-0f7b-11eb-9cec-186590d21c4d,1,3,3,1,1,89,796854,1
88d5d338-0f7b-11eb-9cec-186590d21c4d,1,48,2,1000,3,3,7,0,463,7,8,4,1,2,7,4,0,88d5db26-0f7b-11eb-9cec-186590d21c4d,1,3,3,1,3,63,1801903,0
88d6fa42-0f7b-11eb-9cec-186590d21c4d,2,55,1,1004,3,2,10,1,590,5,8,2,1,3,3,3,0,88d70078-0f7b-11eb-9cec-186590d21c4d,1,3,2,1,3,4,570922,0
88d83952-0f7b-11eb-9cec-186590d21c4d,3,65,2,1000,4,1,5,1,287,8,8,2,1,4,10,0,1,88d83f56-0f7b-11eb-9cec-186590d21c4d,1,2,4,1,4,79,1703782,0
88d95be8-0f7b-11eb-9cec-186590d21c4d,3,42,1,1002,3,4,16,1,839,9,8,3,2,2,7,0,1,88d9608e-0f7b-11eb-9cec-186590d21c4d,1,3,1,0,1,3,111186,1
88da951c-0f7b-11eb-9cec-186590d21c4d,2,92,1,1008,4,3,7,1,477,4,8,1,2,1,7,0,1,88da9a44-0f7b-11eb-9cec-186590d21c4d,1,3,1,1,0,62,1778358,1
88dbab50-0f7b-11eb-9cec-186590d21c4d,1,45,1,1000,3,1,10,0,738,3,8,1,2,4,2,1,1,88dbb104-0f7b-11eb-9cec-186590d21c4d,1,3,3,1,1,72,506682,1
88dccd8c-0f7b-11eb-9cec-186590d21c4d,3,64,2,1009,1,5,2,1,872,1,8,2,2,2,10,1,1,88dcd37c-0f7b-11eb-9cec-186590d21c4d,1,3,4,0,4,30,425329,1
88de1304-0f7b-11eb-9cec-186590d21c4d,1,48,1,1004,5,1,3,1,891,2,8,3,2,3,6,3,0,88de1872-0f7b-11eb-9cec-186590d21c4d,1,3,4,1,0,97,1780949,0
88df38ec-0f7b-11eb-9cec-186590d21c4d,3,88,1,1004,4,2,18,1,377,8,8,1,2,2,12,0,1,88df3e6e-0f7b-11eb-9cec-186590d21c4d,1,3,1,0,4,71,900818,1
88e09322-0f7b-11eb-9cec-186590d21c4d,1,86,2,1005,3,3,19,0,206,2,8,1,2,1,6,0,1,88e097e6-0f7b-11eb-9cec-186590d21c4d,1,3,1,1,2,49,1515088,1
88e1bc48-0f7b-11eb-9cec-186590d21c4d,3,63,1,1003,4,3,6,0,751,5,8,3,2,2,2,1,1,88e1c116-0f7b-11eb-9cec-186590d21c4d,1,3,4,0,4,18,817855,1
88e2f130-0f7b-11eb-9cec-186590d21c4d,3,78,2,1002,1,5,18,1,830,8,8,4,1,3,10,4,0,88e2f68a-0f7b-11eb-9cec-186590d21c4d,1,2,2,1,1,98,595286,0
88e41010-0f7b-11eb-9cec-186590d21c4d,2,40,1,1002,5,5,2,1,446,4,1,3,2,4,11,0,1,88e41574-0f7b-11eb-9cec-186590d21c4d,1,4,1,0,3,55,1919972,0
88e556aa-0f7b-11eb-9cec-186590d21c4d,2,27,1,1000,4,4,1,1,724,9,1,3,1,4,3,3,1,88e55bf0-0f7b-11eb-9cec-186590d21c4d,1,3,4,0,3,1,1524357,0
88e67f58-0f7b-11eb-9cec-186590d21c4d,3,77,1,1000,1,3,3,1,627,4,8,4,2,1,5,0,1,88e68408-0f7b-11eb-9cec-186590d21c4d,1,3,3,1,3,31,424785,1
88e7c110-0f7b-11eb-9cec-186590d21c4d,0,14,1,1006,1,4,13,1,738,8,6,1,2,3,12,4,1,88e7c926-0f7b-11eb-9cec-186590d21c4d,1,3,2,0,2,37,883570,0
88e8e252-0f7b-11eb-9cec-186590d21c4d,2,31,1,1000,1,2,19,1,293,1,5,2,2,3,11,0,1,88e8e73e-0f7b-11eb-9cec-186590d21c4d,1,3,4,0,3,74,316482,1
88ea24aa-0f7b-11eb-9cec-186590d21c4d,3,49,1,1009,4,2,5,0,278,2,8,1,2,2,12,1,1,88ea29fa-0f7b-11eb-9cec-186590d21c4d,1,3,2,0,3,24,394810,1
88eb3e30-0f7b-11eb-9cec-186590d21c4d,1,28,1,1004,3,5,6,1,923,5,8,1,2,3,8,0,1,88eb42cc-0f7b-11eb-9cec-186590d21c4d,1,3,1,1,4,3,86737,1
88ecb0da-0f7b-11eb-9cec-186590d21c4d,0,16,1,1009,4,2,7,1,329,7,3,4,2,2,6,1,1,88ecb774-0f7b-11eb-9cec-186590d21c4d,2,3,3,1,0,75,1054262,1
88edda3c-0f7b-11eb-9cec-186590d21c4d,3,20,2,1009,1,3,8,1,716,4,5,4,2,3,13,0,1,88eddfbe-0f7b-11eb-9cec-186590d21c4d,1,3,3,0,1,99,1324822,1
88ef025e-0f7b-11eb-9cec-186590d21c4d,2,61,1,1002,2,5,7,1,678,7,8,4,2,2,6,0,1,88ef0736-0f7b-11eb-9cec-186590d21c4d,1,3,2,0,1,3,484874,1
88f02b5c-0f7b-11eb-9cec-186590d21c4d,1,91,1,1002,2,3,16,0,856,1,8,1,2,1,11,1,1,88f0307a-0f7b-11eb-9cec-186590d21c4d,1,3,1,0,0,8,1941303,1
88f163a0-0f7b-11eb-9cec-186590d21c4d,3,33,1,1009,5,5,2,0,650,5,2,3,1,4,6,3,1,88f16de6-0f7b-11eb-9cec-186590d21c4d,1,1,2,0,3,70,189120,0
88f2873a-0f7b-11eb-9cec-186590d21c4d,3,26,1,1009,3,3,5,1,608,3,4,2,2,4,6,2,0,88f28c76-0f7b-11eb-9cec-186590d21c4d,1,1,1,0,1,25,1005073,0
88f3d9d2-0f7b-11eb-9cec-186590d21c4d,2,93,2,1007,2,2,16,0,559,5,8,2,2,2,12,3,0,88f3e7f6-0f7b-11eb-9cec-186590d21c4d,1,4,2,1,1,21,793358,0
88f54fa6-0f7b-11eb-9cec-186590d21c4d,3,97,1,1005,3,2,10,1,205,2,8,3,1,3,9,2,1,88f5556e-0f7b-11eb-9cec-186590d21c4d,1,3,3,0,3,82,390150,0
88f6e58c-0f7b-11eb-9cec-186590d21c4d,1,46,2,1003,4,2,6,0,775,5,8,4,1,3,3,0,1,88f6ee2e-0f7b-11eb-9cec-186590d21c4d,1,1,4,0,0,70,754419,0
88f86e02-0f7b-11eb-9cec-186590d21c4d,1,88,1,1005,2,1,18,0,481,9,8,4,2,3,8,0,1,88f874d8-0f7b-11eb-9cec-186590d21c4d,1,3,3,0,1,59,694319,1
88f9b618-0f7b-11eb-9cec-186590d21c4d,2,45,1,1000,2,3,2,1,965,4,8,2,1,3,4,2,1,88f9bbd6-0f7b-11eb-9cec-186590d21c4d,1,1,2,1,0,86,1267789,0
88fafe7e-0f7b-11eb-9cec-186590d21c4d,1,22,1,1000,2,3,12,1,394,6,2,4,2,1,7,4,0,88fb03ce-0f7b-11eb-9cec-186590d21c4d,1,2,3,1,3,70,1890717,0
88fca904-0f7b-11eb-9cec-186590d21c4d,3,62,1,1006,5,2,13,1,864,5,8,1,2,3,11,2,1,88fcb0ac-0f7b-11eb-9cec-186590d21c4d,1,4,4,1,2,85,1417339,0
88fde4fe-0f7b-11eb-9cec-186590d21c4d,0,17,1,1000,4,2,10,1,928,5,3,1,2,4,9,1,1,88fdea94-0f7b-11eb-9cec-186590d21c4d,0,3,4,1,2,92,472850,1
88ff4d4e-0f7b-11eb-9cec-186590d21c4d,1,83,1,1000,1,2,13,0,914,1,8,3,2,4,2,2,0,88ff52d0-0f7b-11eb-9cec-186590d21c4d,1,4,1,1,2,95,826666,0
89008d26-0f7b-11eb-9cec-186590d21c4d,3,66,1,1000,1,1,18,1,147,8,8,2,2,3,1,0,1,890093a2-0f7b-11eb-9cec-186590d21c4d,1,3,3,0,2,32,187657,1
8901d9ba-0f7b-11eb-9cec-186590d21c4d,1,80,1,1007,1,1,6,1,284,3,8,4,2,3,7,1,1,8901df1e-0f7b-11eb-9cec-186590d21c4d,1,3,4,1,4,62,495892,1
89033cc4-0f7b-11eb-9cec-186590d21c4d,3,78,1,1003,1,5,2,0,914,1,8,1,2,4,5,1,1,890342dc-0f7b-11eb-9cec-186590d21c4d,1,3,3,0,2,33,852862,1
89049ee8-0f7b-11eb-9cec-186590d21c4d,3,20,1,1004,4,1,3,1,416,4,7,1,2,4,2,1,1,8904a3a2-0f7b-11eb-9cec-186590d21c4d,2,3,2,1,4,70,456152,1
8905d3f8-0f7b-11eb-9cec-186590d21c4d,2,42,2,1002,1,2,1,1,558,5,8,1,2,3,8,0,1,8905d90c-0f7b-11eb-9cec-186590d21c4d,1,3,2,0,0,51,1568680,1
890723ca-0f7b-11eb-9cec-186590d21c4d,3,95,1,1006,1,3,15,1,614,9,8,1,1,4,1,0,1,89072a50-0f7b-11eb-9cec-186590d21c4d,1,3,1,0,1,2,518894,0
8908798c-0f7b-11eb-9cec-186590d21c4d,2,80,2,1007,5,2,14,1,713,1,8,4,2,3,6,1,1,89087f2c-0f7b-11eb-9cec-186590d21c4d,1,3,3,0,0,61,1810362,1
8909b400-0f7b-11eb-9cec-186590d21c4d,2,80,1,1004,1,4,14,1,631,4,8,2,2,2,13,4,0,8909b9dc-0f7b-11eb-9cec-186590d21c4d,1,2,4,1,1,64,1971662,0
890b293e-0f7b-11eb-9cec-186590d21c4d,3,25,1,1000,4,2,3,1,710,9,1,4,2,4,11,1,1,890b2e48-0f7b-11eb-9cec-186590d21c4d,1,3,4,1,3,68,1930661,1
890c5476-0f7b-11eb-9cec-186590d21c4d,2,31,1,1009,2,1,4,1,490,9,6,4,2,2,9,1,1,890c5b56-0f7b-11eb-9cec-186590d21c4d,1,3,2,1,0,56,814700,1
890dc086-0f7b-11eb-9cec-186590d21c4d,1,80,2,1009,5,3,1,1,860,4,8,4,1,2,8,4,1,890dc5f4-0f7b-11eb-9cec-186590d21c4d,1,2,4,0,3,45,1114278,0
890efe1a-0f7b-11eb-9cec-186590d21c4d,1,98,2,1002,5,4,13,0,764,9,8,3,2,4,11,0,1,890f0338-0f7b-11eb-9cec-186590d21c4d,1,3,1,0,0,75,1485276,1
89103d98-0f7b-11eb-9cec-186590d21c4d,1,84,1,1004,2,3,7,1,842,9,8,2,2,4,11,0,1,89104392-0f7b-11eb-9cec-186590d21c4d,1,3,4,1,1,61,1256369,1
89116e84-0f7b-11eb-9cec-186590d21c4d,3,71,1,1000,1,2,10,0,809,6,8,3,2,3,2,1,1,8911732a-0f7b-11eb-9cec-186590d21c4d,1,3,3,1,3,31,1330424,1
8912cb3a-0f7b-11eb-9cec-186590d21c4d,2,34,2,1003,4,3,8,0,368,9,3,4,2,2,9,0,1,8912d030-0f7b-11eb-9cec-186590d21c4d,1,3,1,0,0,61,1326692,1
8913f4ba-0f7b-11eb-9cec-186590d21c4d,3,62,2,1007,5,4,2,1,952,6,8,1,2,1,5,0,1,8913f9b0-0f7b-11eb-9cec-186590d21c4d,1,3,2,1,1,88,262792,1
89154b26-0f7b-11eb-9cec-186590d21c4d,1,63,1,1005,1,4,7,1,764,4,8,2,2,4,1,0,1,89154fea-0f7b-11eb-9cec-186590d21c4d,1,3,2,0,2,4,983202,1
891689a0-0f7b-11eb-9cec-186590d21c4d,2,80,1,1007,2,1,10,1,275,5,8,4,2,3,10,4,0,89168f22-0f7b-11eb-9cec-186590d21c4d,1,4,4,1,2,99,1819173,0
8917e642-0f7b-11eb-9cec-186590d21c4d,3,63,1,1003,1,5,17,0,868,7,8,1,2,4,3,0,1,8917eb6a-0f7b-11eb-9cec-186590d21c4d,1,3,3,0,0,36,1909420,1
8919159e-0f7b-11eb-9cec-186590d21c4d,2,54,2,1002,1,4,14,1,659,1,8,2,2,3,8,0,1,89191ac6-0f7b-11eb-9cec-186590d21c4d,1,3,3,1,0,76,1673320,1
891a7182-0f7b-11eb-9cec-186590d21c4d,1,20,1,1003,2,5,10,1,318,4,3,4,2,3,3,0,1,891a7664-0f7b-11eb-9cec-186590d21c4d,0,3,2,1,2,26,1069606,1
891bb2b8-0f7b-11eb-9cec-186590d21c4d,2,48,1,1004,1,5,19,0,960,5,8,2,2,2,7,0,1,891bb790-0f7b-11eb-9cec-186590d21c4d,1,3,2,1,1,15,548908,1
891cfc36-0f7b-11eb-9cec-186590d21c4d,2,24,2,1006,1,2,8,1,172,6,6,3,2,2,10,4,0,891d0186-0f7b-11eb-9cec-186590d21c4d,1,2,3,0,3,28,1138959,0
891e478a-0f7b-11eb-9cec-186590d21c4d,3,56,2,1000,3,3,7,0,171,7,8,3,1,3,7,0,1,891e4e42-0f7b-11eb-9cec-186590d21c4d,1,3,4,1,3,5,1843581,0
891fb26e-0f7b-11eb-9cec-186590d21c4d,2,87,1,1009,1,1,15,1,927,6,8,2,2,1,9,4,1,891fb7e6-0f7b-11eb-9cec-186590d21c4d,1,1,4,1,1,9,1341413,0
8920d2ac-0f7b-11eb-9cec-186590d21c4d,1,77,1,1003,4,4,12,1,724,2,8,2,2,2,9,2,0,8920daea-0f7b-11eb-9cec-186590d21c4d,1,2,1,1,3,79,1915027,0
89225992-0f7b-11eb-9cec-186590d21c4d,2,80,2,1001,1,1,1,1,448,9,8,2,2,4,13,3,0,89225f0a-0f7b-11eb-9cec-186590d21c4d,1,1,3,1,2,28,168198,0
89238556-0f7b-11eb-9cec-186590d21c4d,3,76,2,1003,5,4,1,0,118,5,8,2,2,1,6,1,0,89238c18-0f7b-11eb-9cec-186590d21c4d,1,3,2,0,0,76,384368,0
8924deba-0f7b-11eb-9cec-186590d21c4d,1,61,2,1004,3,2,16,1,635,1,8,2,2,1,2,1,1,8924e3ec-0f7b-11eb-9cec-186590d21c4d,1,1,4,0,3,19,36283,0
8925fb7e-0f7b-11eb-9cec-186590d21c4d,2,43,2,1002,4,4,7,1,331,2,8,4,2,4,7,0,1,89260042-0f7b-11eb-9cec-186590d21c4d,1,3,4,1,1,84,1462750,1
89274e48-0f7b-11eb-9cec-186590d21c4d,1,42,1,1005,1,3,11,0,337,6,8,1,2,2,4,1,1,892752f8-0f7b-11eb-9cec-186590d21c4d,1,3,2,1,4,71,229933,1
892865da-0f7b-11eb-9cec-186590d21c4d,1,66,2,1009,5,1,16,1,236,6,8,1,1,3,13,4,0,89286b2a-0f7b-11eb-9cec-186590d21c4d,1,3,1,0,3,97,1927892,0
8929b9c6-0f7b-11eb-9cec-186590d21c4d,2,81,1,1000,5,5,4,1,773,2,8,1,2,3,14,1,0,8929c0a6-0f7b-11eb-9cec-186590d21c4d,1,2,2,1,1,81,406063,0
892ade46-0f7b-11eb-9cec-186590d21c4d,1,76,1,1005,5,4,15,0,426,4,8,1,2,4,11,0,1,892ae3c8-0f7b-11eb-9cec-186590d21c4d,1,3,3,0,0,98,1448104,1
892c2828-0f7b-11eb-9cec-186590d21c4d,3,57,1,1007,4,5,19,1,652,2,8,1,2,1,3,0,1,892c2e36-0f7b-11eb-9cec-186590d21c4d,1,3,1,1,3,19,1352298,0
892d4672-0f7b-11eb-9cec-186590d21c4d,3,76,2,1003,5,4,19,0,991,6,8,4,2,1,7,2,1,892d4c9e-0f7b-11eb-9cec-186590d21c4d,1,3,4,0,2,63,791380,0
892e7be6-0f7b-11eb-9cec-186590d21c4d,3,21,1,1007,5,3,19,1,639,4,1,4,2,1,8,0,1,892e829e-0f7b-11eb-9cec-186590d21c4d,1,3,4,1,3,62,960055,1
892f9bb6-0f7b-11eb-9cec-186590d21c4d,0,13,1,1000,3,2,8,1,262,7,2,3,2,1,13,1,1,892fa106-0f7b-11eb-9cec-186590d21c4d,0,3,4,1,2,65,168010,1
8930f6be-0f7b-11eb-9cec-186590d21c4d,1,49,2,1003,4,5,16,0,779,8,8,2,1,3,14,2,1,8930fd76-0f7b-11eb-9cec-186590d21c4d,1,2,2,1,0,49,1590557,0
8932266a-0f7b-11eb-9cec-186590d21c4d,0,17,2,1007,1,1,17,1,673,8,4,2,2,1,11,1,1,89322bb0-0f7b-11eb-9cec-186590d21c4d,1,3,4,1,4,64,356826,1
893354ea-0f7b-11eb-9cec-186590d21c4d,2,93,1,1003,4,2,7,1,138,6,8,2,2,2,6,1,1,89335a3a-0f7b-11eb-9cec-186590d21c4d,1,3,2,0,3,19,1307422,1
8934a69c-0f7b-11eb-9cec-186590d21c4d,1,63,2,1004,3,2,7,0,822,6,8,1,2,3,4,2,0,8934ad04-0f7b-11eb-9cec-186590d21c4d,1,1,1,0,2,66,1816759,0
8935d22e-0f7b-11eb-9cec-186590d21c4d,2,41,1,1003,5,1,13,1,938,2,8,3,2,2,4,1,1,8935d756-0f7b-11eb-9cec-186590d21c4d,1,3,3,1,2,98,179297,1
893706a8-0f7b-11eb-9cec-186590d21c4d,1,30,2,1008,3,1,8,0,546,4,8,3,2,1,3,1,1,89370c02-0f7b-11eb-9cec-186590d21c4d,1,3,2,1,0,74,888333,1
893821c8-0f7b-11eb-9cec-186590d21c4d,2,86,2,1008,3,1,3,1,787,8,8,3,1,2,5,3,0,8938292a-0f7b-11eb-9cec-186590d21c4d,1,1,2,0,1,13,269834,0
89396b82-0f7b-11eb-9cec-186590d21c4d,1,71,1,1005,3,2,13,0,203,5,8,2,2,1,5,2,1,893970c8-0f7b-11eb-9cec-186590d21c4d,1,2,2,1,2,84,1724303,0
893a8850-0f7b-11eb-9cec-186590d21c4d,1,68,2,1009,5,2,15,0,377,6,8,3,2,1,3,1,1,893a8d5a-0f7b-11eb-9cec-186590d21c4d,1,3,3,0,3,16,66909,1
893bd57a-0f7b-11eb-9cec-186590d21c4d,1,91,2,1007,4,3,5,1,631,3,8,2,2,4,14,2,0,893bdad4-0f7b-11eb-9cec-186590d21c4d,1,2,3,0,4,3,836123,0
893cfac2-0f7b-11eb-9cec-186590d21c4d,3,85,1,1004,3,5,9,1,419,8,8,4,2,1,10,0,1,893cff86-0f7b-11eb-9cec-186590d21c4d,1,3,1,1,4,17,643283,1
893e6204-0f7b-11eb-9cec-186590d21c4d,2,60,2,1004,1,5,19,1,270,3,8,2,1,2,14,3,1,893e672c-0f7b-11eb-9cec-186590d21c4d,1,1,1,1,0,27,322851,0
893f9a2a-0f7b-11eb-9cec-186590d21c4d,2,52,2,1006,1,1,4,1,847,6,8,3,1,4,2,3,0,893f9f8e-0f7b-11eb-9cec-186590d21c4d,1,2,2,0,2,22,1956895,0
8941b670-0f7b-11eb-9cec-186590d21c4d,1,36,2,1002,3,3,2,1,339,6,9,4,2,2,2,1,1,8941bcba-0f7b-11eb-9cec-186590d21c4d,1,3,1,1,1,64,35860,1
89433f22-0f7b-11eb-9cec-186590d21c4d,2,32,1,1003,1,1,9,1,154,4,5,1,1,2,10,3,0,89434666-0f7b-11eb-9cec-186590d21c4d,1,2,4,1,4,94,699421,0
8944cec8-0f7b-11eb-9cec-186590d21c4d,1,82,1,1000,3,5,19,1,947,8,8,3,2,1,2,0,1,8944d7ce-0f7b-11eb-9cec-186590d21c4d,1,3,2,1,0,87,1102424,1
8946ae96-0f7b-11eb-9cec-186590d21c4d,1,52,2,1008,4,5,2,1,495,5,8,2,2,2,9,0,1,8946b620-0f7b-11eb-9cec-186590d21c4d,1,3,1,1,3,76,1624244,1
894830c2-0f7b-11eb-9cec-186590d21c4d,1,35,1,1001,4,2,18,0,245,7,4,2,1,1,3,0,0,894838c4-0f7b-11eb-9cec-186590d21c4d,1,1,2,0,4,99,409149,0
8949dc2e-0f7b-11eb-9cec-186590d21c4d,3,97,1,1007,5,2,6,0,851,9,8,1,2,4,6,1,1,8949e5e8-0f7b-11eb-9cec-186590d21c4d,1,3,1,0,2,56,46503,1
